Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
2019-04-05;5.17;83.33;7.33;976.67;7.33;0.0;0.0;90.93;7.37;3.93;29.33;1.0
2019-04-06;8.13;77.33;7.0;975.13;7.67;0.0;0.0;194.92;8.33;6.07;18.67;1.33
2019-04-07;9.57;79.67;7.33;978.07;8.0;7.4;0.0;36.59;9.53;7.83;18.67;1.33
2019-04-08;11.3;72.67;9.0;982.53;8.0;0.5;0.0;96.69;9.7;8.77;25.33;1.33
2019-04-09;9.47;88.67;6.67;982.03;8.0;8.4;0.0;55.62;10.57;8.53;20.0;1.67
2019-04-10;8.37;95.0;5.67;982.43;8.0;11.1;0.0;24.64;10.47;7.97;22.67;1.67
2019-04-11;8.93;65.0;7.0;988.0;7.67;0.0;0.0;197.91;7.23;5.77;21.33;2.67
2019-04-12;7.07;61.33;7.0;990.6;5.33;0.0;0.0;234.35;6.03;3.87;29.33;2.67
2019-04-13;4.6;72.33;6.67;990.97;8.0;0.0;0.0;112.85;6.13;2.63;29.33;2.33
2019-04-14;4.2;83.33;5.67;992.07;8.0;0.4;0.0;45.12;6.87;3.03;32.0;2.0
2019-04-15;9.5;68.0;7.0;991.07;0.0;0.0;0.0;270.84;7.93;6.37;22.67;1.0
2019-04-16;11.4;69.33;7.33;989.83;7.0;1.9;0.0;189.36;9.1;8.3;18.67;2.0
2019-04-17;14.17;72.33;9.0;992.33;5.67;0.0;0.0;183.43;11.6;11.33;6.67;1.67
2019-04-18;15.3;56.0;8.0;992.67;0.67;0.0;0.0;276.34;9.33;10.2;28.0;1.33
2019-04-19;17.73;51.0;8.0;997.13;0.0;0.0;0.0;272.23;9.93;11.7;18.67;1.33
2019-04-20;18.43;45.33;8.33;996.0;0.0;0.0;0.0;283.67;8.53;11.1;17.33;2.33
2019-04-21;16.2;49.67;8.0;988.83;7.33;0.0;0.0;218.36;8.97;10.4;20.0;0.67
2019-04-22;17.93;49.67;8.33;977.3;7.33;0.0;0.0;268.94;9.1;11.23;20.0;2.0
2019-04-23;17.2;51.33;8.0;970.0;6.0;0.0;0.0;195.59;9.83;11.4;28.0;1.67
2019-04-24;15.07;66.67;7.67;976.3;7.33;3.3;0.0;205.91;11.17;11.27;26.67;2.0
2019-04-25;13.6;68.0;8.33;980.43;5.33;6.1;0.0;230.2;10.5;10.2;26.67;2.0
2019-04-26;10.23;73.33;8.67;988.47;8.0;2.9;0.0;93.41;9.07;7.83;16.0;2.33
2019-04-27;10.03;72.67;8.67;990.03;7.67;7.5;0.0;81.01;9.0;7.67;17.33;3.67
2019-04-28;6.6;79.67;8.67;992.63;7.0;5.9;0.0;168.88;7.77;5.1;21.33;2.33
2019-04-29;10.03;70.0;8.33;994.1;8.0;0.2;0.0;159.03;8.43;7.23;21.33;1.33
2019-04-30;10.77;76.0;7.33;991.87;5.33;0.0;0.0;122.26;9.73;8.6;21.33;1.33
2019-05-01;14.43;57.0;7.67;987.37;0.0;0.0;-999.0;307.59;8.83;9.57;20.0;1.0
2019-05-02;13.97;63.33;7.67;983.0;7.33;9.8;-999.0;194.58;9.67;9.97;26.67;2.0
2019-05-03;10.73;73.67;7.67;984.23;7.67;0.7;-999.0;144.64;9.37;8.33;18.67;2.33
2019-05-04;4.57;88.0;7.33;981.5;7.67;10.4;-999.0;47.79;7.5;3.73;29.33;2.0
2019-05-05;6.0;70.33;8.0;990.03;7.67;2.0;-999.0;155.67;6.4;3.63;32.0;2.0
2019-05-06;7.47;63.33;8.0;992.97;8.0;0.0;-999.0;221.79;6.33;4.33;32.0;1.33
2019-05-07;10.53;57.33;7.67;988.87;7.67;0.3;-999.0;266.43;6.97;6.4;29.33;1.33
2019-05-08;11.37;82.0;8.0;977.37;7.67;7.0;-999.0;46.41;11.0;9.7;12.0;2.33
2019-05-09;12.67;68.67;8.33;975.63;7.33;1.9;-999.0;100.02;10.1;9.67;20.0;4.0
2019-05-10;14.7;64.33;8.33;983.97;7.0;1.0;-999.0;173.42;10.57;10.9;20.0;2.67
2019-05-11;13.37;70.0;7.67;985.33;7.33;5.3;-999.0;198.6;10.37;10.13;22.67;4.67
2019-05-12;10.57;67.33;7.67;1001.07;6.67;0.0;-999.0;257.46;8.33;7.47;21.33;2.67
2019-05-13;12.53;45.67;8.67;1003.33;2.67;0.0;-999.0;246.46;6.2;6.87;14.67;2.67
2019-05-14;12.67;34.67;8.67;998.2;1.0;0.0;-999.0;293.21;4.83;5.93;13.33;2.67
2019-05-15;12.27;44.0;8.67;992.63;3.0;0.0;-999.0;225.69;6.03;6.53;4.0;2.33
2019-05-16;11.6;60.0;8.33;985.27;7.67;0.0;-999.0;198.15;8.23;7.8;26.67;2.33
2019-05-17;14.13;60.33;8.33;978.0;5.67;0.1;-999.0;240.07;9.53;9.87;21.33;1.67
2019-05-18;15.27;72.67;8.33;977.2;8.0;3.0;-999.0;172.42;12.53;12.37;20.0;1.67
2019-05-19;14.93;77.0;8.0;977.13;8.0;33.7;-999.0;148.63;12.93;12.5;24.0;1.33
2019-05-20;14.3;87.0;6.67;978.93;7.67;21.9;-999.0;53.81;14.2;13.03;21.33;2.0
2019-05-21;12.37;88.33;7.0;986.2;7.67;14.7;-999.0;38.67;12.77;11.37;18.67;2.67
2019-05-22;15.47;58.33;8.0;991.17;4.0;0.0;-999.0;346.78;9.77;10.73;30.67;1.67
2019-05-23;16.7;55.0;8.33;989.87;5.0;0.0;-999.0;337.06;10.17;11.43;32.0;2.0
2019-05-24;17.9;58.0;7.67;986.6;6.0;0.0;-999.0;286.48;11.3;12.67;29.33;1.67
2019-05-25;18.3;62.67;8.33;987.53;5.67;0.0;-999.0;247.3;13.23;14.03;25.33;2.0
2019-05-26;18.37;56.33;8.67;988.1;4.33;0.0;-999.0;323.61;11.63;13.07;26.67;1.67
2019-05-27;17.37;64.67;8.67;982.93;8.0;9.4;-999.0;213.88;12.77;13.33;20.0;1.67
2019-05-28;13.07;78.67;8.33;982.6;8.0;8.9;-999.0;142.21;11.77;10.97;22.67;2.33
2019-05-29;14.07;71.0;8.0;992.57;7.67;0.0;-999.0;228.57;11.07;10.97;29.33;1.67
2019-05-30;17.1;49.0;8.33;997.43;3.0;0.0;-999.0;323.89;9.03;10.9;26.67;1.33
2019-05-31;20.53;54.67;8.33;996.97;5.0;0.0;-999.0;269.7;12.83;14.67;30.67;1.67
2019-06-01;22.87;52.0;8.33;993.23;2.67;0.0;-999.0;348.45;14.27;16.27;29.33;1.67
2019-06-02;25.2;46.33;9.0;988.53;2.67;0.0;-999.0;357.94;14.2;17.1;24.0;1.67
2019-06-03;23.9;53.67;7.67;986.9;5.0;0.1;-999.0;281.05;15.63;17.4;26.67;2.67
2019-06-04;25.37;53.0;8.33;981.53;3.0;0.0;-999.0;323.77;16.03;18.03;22.67;1.33
2019-06-05;25.57;37.67;8.33;977.9;4.0;0.0;-999.0;303.7;12.5;16.27;22.67;3.0
2019-06-06;13.0;76.67;8.0;987.77;5.67;3.8;-999.0;65.85;11.43;10.73;20.0;1.67
2019-06-07;17.47;66.33;8.0;984.23;2.67;1.5;-999.0;279.73;13.2;13.53;26.67;2.33
2019-06-08;18.3;41.0;8.0;995.8;2.67;0.0;-999.0;364.26;8.27;10.97;21.33;3.0
2019-06-09;16.33;65.0;8.67;992.5;8.0;4.8;-999.0;0.0;12.1;12.47;25.33;1.67
2019-06-10;16.0;90.67;7.0;986.77;8.0;17.5;-999.0;0.0;16.5;15.07;24.0;1.33
2019-06-11;15.07;84.67;8.0;983.97;8.0;4.1;-999.0;87.91;14.47;13.5;26.67;1.67
2019-06-12;16.6;68.0;7.67;984.1;5.0;4.3;-999.0;294.21;12.43;12.9;20.0;2.33
2019-06-13;19.93;56.0;8.67;986.97;1.33;0.0;-999.0;351.09;12.33;14.13;22.67;2.0
2019-06-14;20.17;65.33;8.33;986.7;5.67;0.1;-999.0;167.33;15.5;15.93;30.67;1.67
2019-06-15;19.87;68.67;8.33;988.27;7.0;24.0;-999.0;221.06;15.97;16.13;18.67;2.67
2019-06-16;19.5;62.67;8.67;993.73;3.33;0.0;-999.0;289.03;13.83;14.87;17.33;1.67
2019-06-17;22.0;60.33;8.33;989.8;0.0;0.0;-999.0;357.22;15.63;16.7;29.33;2.67
2019-06-18;25.4;50.33;8.0;986.5;6.0;0.0;-999.0;307.28;15.77;18.0;21.33;1.33
2019-06-19;25.87;47.33;8.33;982.7;5.0;16.3;-999.0;313.39;15.27;17.9;24.0;2.33
2019-06-20;20.63;67.67;9.0;986.47;6.0;0.0;-999.0;221.32;16.3;16.6;16.0;2.33
2019-06-21;21.23;63.0;8.67;989.5;5.67;1.1;-999.0;311.56;15.67;16.47;29.33;2.0
2019-06-22;16.93;87.33;7.0;989.2;7.67;0.9;-999.0;114.5;16.93;15.57;30.67;1.67
2019-06-23;21.87;74.0;7.67;989.07;7.67;0.0;-999.0;261.91;19.1;18.47;32.0;2.0
2019-06-24;25.37;63.0;8.33;989.83;3.0;0.0;-999.0;337.37;20.17;20.07;29.33;1.67
2019-06-25;28.3;57.0;8.0;991.2;2.0;0.0;-999.0;340.14;21.57;21.63;29.33;1.67
2019-06-26;29.53;55.67;8.0;994.17;0.0;0.0;-999.0;337.01;22.7;22.5;28.0;1.67
2019-06-27;27.57;66.0;7.33;994.07;0.0;0.0;-999.0;323.62;24.17;22.57;30.67;2.33
2019-06-28;24.4;52.67;8.33;992.77;0.0;0.0;-999.0;358.65;15.8;17.63;28.0;2.0
2019-06-29;25.83;53.33;8.33;989.43;0.0;0.0;-999.0;359.34;17.43;18.87;30.67;2.0
2019-06-30;30.27;46.33;8.0;988.23;0.67;0.0;-999.0;343.93;19.37;21.17;22.67;2.33
2019-07-01;26.7;62.67;8.0;988.8;2.67;1.3;-999.0;245.36;21.9;21.4;30.67;2.0
2019-07-02;22.83;53.67;8.33;991.1;3.33;0.0;-999.0;338.11;14.63;16.5;32.0;2.67
2019-07-03;21.73;54.33;8.0;991.23;5.0;0.0;-999.0;316.61;13.6;15.53;29.33;2.67
2019-07-04;22.47;49.33;8.33;992.1;0.0;0.0;-999.0;346.32;13.07;15.47;30.67;2.33
2019-07-05;25.57;41.0;8.67;989.3;0.0;0.0;-999.0;359.08;12.57;16.37;21.33;1.67
2019-07-06;25.57;48.0;8.33;984.1;7.33;0.2;-999.0;221.03;15.63;17.9;16.0;1.67
2019-07-07;21.6;66.67;8.33;984.73;6.67;0.0;-999.0;288.97;17.0;17.33;30.67;2.67
2019-07-08;17.53;76.0;7.33;989.27;7.67;2.2;-999.0;100.91;15.07;14.83;12.0;1.67
2019-07-09;17.63;55.0;8.0;989.67;4.33;0.0;-999.0;348.81;10.57;12.13;29.33;3.0
2019-07-10;19.37;46.33;8.67;990.27;5.33;0.0;-999.0;354.13;9.73;12.27;28.0;2.33
2019-07-11;19.33;56.0;8.33;987.33;5.33;1.7;-999.0;155.74;12.43;13.97;24.0;2.0
2019-07-12;22.0;59.33;8.67;985.1;6.0;9.0;-999.0;194.15;15.23;16.5;17.33;2.0
2019-07-13;18.77;65.33;8.67;990.2;3.0;0.0;-999.0;224.18;13.83;14.57;13.33;1.33
2019-07-14;16.67;78.33;7.67;988.07;5.0;7.2;-999.0;166.59;14.83;14.33;20.0;2.0
2019-07-15;18.47;69.67;8.33;988.33;3.0;0.0;-999.0;259.29;14.47;14.77;30.67;2.33
2019-07-16;20.17;58.67;7.67;989.0;2.67;0.0;-999.0;339.15;13.27;14.7;29.33;1.67
2019-07-17;23.0;53.0;8.0;985.7;4.67;0.0;-999.0;315.98;14.27;16.3;30.67;1.67
2019-07-18;23.17;53.33;8.0;985.07;5.67;0.0;-999.0;292.92;14.07;16.2;25.33;1.67
2019-07-19;24.2;53.67;8.0;987.53;7.67;0.0;-999.0;301.81;15.63;17.53;28.0;2.0
2019-07-20;26.37;44.67;8.33;986.8;7.33;2.3;-999.0;270.3;14.37;17.63;25.33;2.0
2019-07-21;25.2;60.67;8.33;993.3;6.33;0.1;-999.0;277.39;18.53;19.33;17.33;2.0
2019-07-22;25.57;54.0;8.33;995.37;-329.0;0.0;-999.0;293.32;17.17;18.77;20.0;1.33
2019-07-23;28.13;48.0;8.0;991.23;4.0;0.0;-999.0;324.82;17.6;19.73;32.0;1.67
2019-07-24;30.87;41.0;8.0;987.97;0.0;0.0;-999.0;324.78;17.07;20.5;29.33;1.67
2019-07-25;30.3;41.67;8.0;986.13;6.67;0.0;-999.0;312.52;17.73;20.43;29.33;1.67
2019-07-26;30.03;39.33;8.0;981.77;7.0;0.8;-999.0;299.19;16.0;19.63;10.67;2.33
2019-07-27;23.13;63.67;8.67;976.17;6.0;37.5;-999.0;240.47;17.67;18.17;24.0;2.33
2019-07-28;18.33;91.67;7.33;977.4;8.0;7.9;-999.0;31.85;19.4;17.47;24.0;2.33
2019-07-29;22.2;59.33;8.33;983.8;0.0;0.0;-999.0;324.63;15.33;16.67;26.67;1.67
2019-07-30;24.03;56.67;8.33;986.37;5.33;0.8;-999.0;294.87;16.33;17.83;28.0;2.0
2019-07-31;21.4;56.33;9.0;990.33;5.33;0.0;-999.0;251.49;13.77;15.53;20.0;2.0
2019-08-01;20.43;52.67;8.67;989.47;5.33;0.0;-999.0;302.11;12.17;14.2;18.67;1.0
2019-08-02;22.23;54.0;8.33;987.27;5.67;0.0;-999.0;250.4;13.7;15.77;26.67;1.67
2019-08-03;21.33;54.67;8.67;988.8;4.0;0.0;-999.0;303.44;13.63;15.4;21.33;1.67
2019-08-04;23.13;52.0;8.0;987.77;2.67;0.0;-999.0;302.93;14.23;16.37;20.0;1.33
2019-08-05;26.0;49.0;8.33;985.23;8.0;2.6;-999.0;238.84;15.63;18.07;21.33;2.67
2019-08-06;24.97;60.0;8.33;984.1;7.33;25.0;-999.0;201.02;18.47;19.17;16.0;2.33
2019-08-07;19.83;86.33;7.33;982.97;8.0;21.2;-999.0;63.11;20.0;18.27;18.67;2.67
2019-08-08;22.8;62.0;8.33;985.73;4.33;0.0;-999.0;294.73;16.47;17.43;24.0;1.33
2019-08-09;25.9;60.67;8.67;982.47;-328.33;6.5;-999.0;245.56;19.83;20.03;22.67;1.33
2019-08-10;22.7;60.67;9.0;989.57;6.67;0.2;-999.0;260.25;16.37;17.37;20.0;3.0
2019-08-11;19.73;75.67;7.67;988.1;5.0;15.8;-999.0;229.53;17.03;16.63;20.0;2.0
2019-08-12;17.7;77.33;8.33;989.63;8.0;0.3;-999.0;114.44;15.47;15.13;25.33;1.67
2019-08-13;17.6;65.0;8.67;992.03;6.33;0.0;-999.0;204.69;12.83;13.53;26.67;1.33
2019-08-14;18.3;57.33;8.33;991.13;0.0;0.2;-999.0;300.35;11.47;12.9;26.67;1.33
2019-08-15;18.17;71.67;8.67;988.37;7.67;3.1;-999.0;131.87;15.0;14.97;14.67;3.0
2019-08-16;20.47;57.0;8.67;990.03;5.0;0.0;-999.0;271.53;13.3;14.9;21.33;2.0
2019-08-17;21.97;58.0;8.33;985.9;7.67;0.0;-999.0;111.2;15.37;16.57;16.0;2.0
2019-08-18;26.47;53.67;8.0;982.03;4.67;23.7;-999.0;249.56;17.97;19.43;20.0;2.0
2019-08-19;19.87;80.0;8.67;990.03;7.67;0.3;-999.0;116.53;18.4;17.47;16.0;1.67
2019-08-20;15.73;91.0;7.67;995.73;8.0;11.0;-999.0;43.59;16.27;14.83;18.67;1.67
2019-08-21;17.47;66.67;8.33;998.33;5.67;0.0;-999.0;222.08;12.57;13.23;20.0;1.67
2019-08-22;19.17;66.67;8.33;996.0;0.0;0.0;-999.0;280.75;14.43;14.97;26.67;1.67
2019-08-23;20.53;66.33;7.67;994.87;2.67;0.0;-999.0;280.72;15.3;16.0;20.0;1.33
2019-08-24;21.5;70.33;7.0;992.0;0.67;0.0;-999.0;274.48;17.63;17.5;30.67;1.67
2019-08-25;22.5;68.0;7.33;990.9;0.0;0.0;-999.0;273.48;17.6;17.93;21.33;1.33
2019-08-26;23.53;68.67;7.67;990.07;0.0;0.0;-999.0;268.11;19.77;19.23;20.0;1.0
2019-08-27;24.63;60.0;7.67;988.67;5.33;0.3;-999.0;262.49;17.7;18.7;22.67;1.67
2019-08-28;25.47;62.0;8.0;988.5;5.33;0.0;-999.0;218.47;19.7;19.93;14.67;1.67
2019-08-29;23.8;66.0;7.67;991.47;2.0;0.0;-999.0;220.95;18.93;19.03;25.33;1.67
2019-08-30;23.53;69.33;7.67;993.33;0.0;0.0;-999.0;248.69;19.6;19.23;30.67;1.33
2019-08-31;24.4;62.33;7.67;986.73;0.0;1.8;-999.0;257.59;18.17;18.8;20.0;1.67
2019-09-01;21.5;61.0;8.67;987.27;7.67;0.0;-999.0;167.52;15.67;16.6;28.0;2.33
2019-09-02;18.5;56.67;8.67;994.03;5.33;0.0;-999.0;169.86;11.83;13.3;30.67;1.67
2019-09-03;17.33;60.0;8.0;996.23;2.67;0.0;-999.0;256.22;11.27;12.37;28.0;1.33
2019-09-04;19.27;52.67;7.67;989.67;0.0;1.3;-999.0;257.49;10.53;12.67;24.0;2.0
2019-09-05;15.3;75.67;8.33;993.07;8.0;0.6;-999.0;0.0;13.07;12.73;18.67;2.0
2019-09-06;15.63;66.0;8.67;994.23;8.0;0.0;-999.0;111.56;11.53;11.9;13.33;1.33
2019-09-07;14.37;69.33;8.67;991.37;8.0;3.3;-999.0;163.92;11.17;11.13;28.0;1.67
2019-09-08;11.9;93.0;6.33;989.53;7.67;7.8;-999.0;35.8;13.0;11.3;26.67;1.67
2019-09-09;13.77;70.0;8.67;988.37;7.67;0.0;-999.0;178.25;10.87;10.7;12.0;1.67
2019-09-10;15.07;70.0;8.33;988.93;8.0;0.0;-999.0;219.8;11.67;11.7;28.0;1.67
2019-09-11;15.77;68.33;7.67;996.7;6.0;0.1;-999.0;169.78;11.8;12.03;25.33;1.33
2019-09-12;17.8;64.33;8.33;1002.37;0.0;0.0;-999.0;232.54;12.47;13.3;9.33;0.67
2019-09-13;18.63;71.67;8.33;1003.07;2.67;0.0;-999.0;228.57;15.07;15.07;20.0;1.33
2019-09-14;18.87;82.33;5.33;1000.67;8.0;0.0;-999.0;182.5;17.87;16.73;28.0;1.33
2019-09-15;20.63;73.0;7.33;995.43;0.0;0.0;-999.0;222.23;17.27;17.0;18.67;1.33
2019-09-16;20.83;70.67;7.67;991.27;4.0;0.0;-999.0;215.1;16.93;16.93;32.0;1.33
2019-09-17;16.27;74.0;8.0;991.8;0.33;0.0;-999.0;177.88;13.57;13.37;25.33;2.0
2019-09-18;14.33;61.67;8.0;994.17;0.33;0.0;-999.0;219.26;9.53;10.03;32.0;2.67
2019-09-19;13.33;55.33;8.33;997.27;2.67;0.0;-999.0;221.14;7.7;8.27;4.0;2.0
2019-09-20;12.7;57.67;8.33;996.5;2.33;0.0;-999.0;217.22;7.97;8.07;26.67;1.33
2019-09-21;14.33;63.67;8.0;990.1;0.0;0.0;-999.0;210.51;9.9;10.03;32.0;1.33
2019-09-22;19.03;63.67;8.0;982.9;8.0;27.6;-999.0;160.7;13.5;14.37;26.67;2.0
2019-09-23;16.5;72.67;8.0;989.5;7.33;0.5;-999.0;105.29;13.53;13.5;18.67;2.33
2019-09-24;13.57;84.67;8.67;984.93;8.0;1.1;-999.0;78.49;13.1;12.0;12.0;2.0
2019-09-25;16.2;71.0;8.67;983.63;7.67;1.3;-999.0;91.09;13.1;13.13;18.67;3.33
2019-09-26;17.57;77.0;8.67;986.87;8.0;0.6;-999.0;51.45;15.47;15.03;18.67;3.67
2019-09-27;17.13;77.67;6.67;986.73;7.67;13.5;-999.0;76.72;15.2;14.7;20.0;3.33
2019-09-28;17.13;64.67;8.0;990.6;7.0;0.0;-999.0;149.31;12.53;13.13;20.0;3.67
2019-09-29;15.53;72.33;8.0;982.63;2.67;1.5;-999.0;158.26;12.33;12.2;17.33;2.0
2019-09-30;15.77;67.67;9.0;987.63;7.67;0.0;-999.0;145.3;12.0;12.3;20.0;2.33
2019-10-01;16.07;73.67;8.67;980.47;8.0;1.3;-999.0;99.32;13.27;13.07;20.0;3.0
2019-10-02;13.33;84.33;8.67;982.7;7.0;6.9;0.0;64.4;12.97;11.8;21.33;3.0
2019-10-03;9.2;78.33;8.33;991.43;2.67;0.0;0.0;186.61;8.73;7.07;18.67;1.0
2019-10-04;12.7;73.33;8.67;983.27;7.33;1.3;0.0;43.94;10.83;10.2;18.67;3.67
2019-10-05;12.97;85.33;8.67;986.63;8.0;7.2;0.0;36.73;12.83;11.6;25.33;1.67
2019-10-06;12.43;87.67;7.0;985.73;8.0;6.8;0.0;34.61;12.63;11.27;21.33;2.67
2019-10-07;11.63;80.33;8.67;990.3;6.67;0.0;0.0;91.09;10.83;9.67;16.0;2.33
2019-10-08;15.73;67.0;9.0;985.97;8.0;1.6;0.0;39.57;12.13;12.27;17.33;3.67
2019-10-09;12.57;81.67;8.67;986.67;8.0;4.5;0.0;35.85;11.87;10.83;18.67;3.33
2019-10-10;13.1;74.67;9.0;991.3;7.33;4.0;0.0;71.05;11.3;10.7;18.67;3.33
2019-10-11;14.57;70.67;9.0;990.7;5.0;0.0;0.0;153.29;11.6;11.47;16.0;2.33
2019-10-12;19.2;61.0;8.33;988.07;5.33;0.0;0.0;130.7;13.47;14.47;17.33;2.33
2019-10-13;19.83;66.67;8.0;986.8;1.0;0.0;0.0;140.93;14.67;15.4;12.0;1.67
2019-10-14;18.03;71.33;8.0;985.13;0.0;0.0;0.0;150.62;14.4;14.57;21.33;1.0
2019-10-15;13.7;78.0;7.33;981.33;7.67;8.7;0.0;37.25;12.13;11.47;18.67;3.33
2019-10-16;14.47;61.67;9.0;987.43;2.67;0.3;0.0;151.8;10.0;10.4;17.33;2.67
2019-10-17;16.03;72.0;8.33;987.03;8.0;2.6;0.0;106.09;12.77;12.87;16.0;2.33
2019-10-18;14.43;83.0;6.67;985.1;7.33;19.6;0.0;80.17;13.67;12.77;18.67;3.0
2019-10-19;13.93;86.67;7.33;981.63;8.0;14.8;0.0;26.01;13.83;12.63;20.0;2.33
2019-10-20;13.87;87.67;5.33;979.87;8.0;1.0;0.0;117.48;13.83;12.57;17.33;1.0
2019-10-21;14.57;84.33;8.67;991.53;8.0;5.1;0.0;22.08;13.93;12.97;14.67;1.67
2019-10-22;12.83;93.0;7.0;994.63;8.0;0.0;0.0;31.0;13.77;12.17;29.33;1.67
2019-10-23;12.27;91.33;5.67;985.8;8.0;0.0;0.0;34.66;13.03;11.47;14.67;1.67
2019-10-24;15.57;74.0;8.33;984.53;8.0;0.0;0.0;75.05;12.8;12.67;12.0;2.0
2019-10-25;13.93;76.33;8.67;994.7;8.0;0.0;0.0;124.82;11.9;11.43;21.33;1.33
2019-10-26;13.7;70.67;8.0;992.4;2.67;0.0;0.0;128.44;10.67;10.33;16.0;2.0
2019-10-27;17.43;67.0;8.0;992.07;8.0;3.7;0.0;94.01;13.23;13.67;24.0;2.0
2019-10-28;8.2;95.67;6.0;992.23;8.0;3.4;0.0;13.86;10.43;7.87;30.67;2.0
2019-10-29;7.23;96.33;5.67;992.37;8.0;2.7;0.0;10.4;9.8;6.93;29.33;1.33
2019-10-30;7.6;94.33;5.67;994.33;7.67;6.2;0.0;16.15;9.9;7.13;26.67;1.67
2019-10-31;7.7;92.0;6.0;991.47;8.0;0.0;0.0;30.82;9.7;7.07;29.33;1.33
2019-11-01;11.27;86.67;7.67;983.4;7.67;8.4;0.0;23.84;11.5;10.03;16.0;2.33
2019-11-02;15.23;80.0;9.0;970.67;7.67;8.9;0.0;56.99;13.87;13.17;16.0;3.0
2019-11-03;13.57;70.0;8.67;961.5;7.67;4.5;0.0;31.06;10.8;10.53;17.33;3.33
2019-11-04;12.1;74.33;7.67;967.4;7.67;2.9;0.0;30.77;10.47;9.67;18.67;3.33
2019-11-05;9.77;75.33;8.67;971.1;7.0;2.2;0.0;71.95;9.0;7.53;14.67;2.33
2019-11-06;9.67;77.67;8.67;977.3;7.67;0.3;0.0;48.57;9.33;7.73;20.0;2.67
2019-11-07;9.4;67.33;9.0;975.3;7.0;0.3;0.0;31.74;7.9;6.53;16.0;2.67
2019-11-08;6.1;86.33;7.33;977.7;7.67;2.3;0.0;17.71;8.13;5.1;13.33;1.33
2019-11-09;5.83;80.0;8.0;982.97;6.0;0.0;0.0;63.27;7.37;4.27;20.0;1.67
2019-11-10;1.9;88.33;5.33;984.2;4.33;0.0;0.0;71.32;6.17;1.07;20.0;1.33
2019-11-11;3.93;82.0;7.33;982.5;8.0;0.8;0.0;44.76;6.6;2.67;17.33;1.0
2019-11-12;6.73;69.33;8.67;979.27;7.67;0.0;0.0;41.23;6.83;4.4;20.0;3.33
2019-11-13;5.3;73.33;8.67;977.6;7.0;0.0;0.0;44.42;6.57;3.37;18.67;2.67
2019-11-14;4.37;77.33;8.33;972.77;8.0;0.0;0.0;63.91;6.4;2.67;20.0;1.67
2019-11-15;4.63;82.33;7.67;972.13;8.0;0.0;0.0;51.56;6.93;3.33;22.67;2.33
2019-11-16;3.77;86.0;6.67;981.33;4.33;0.0;0.0;75.42;6.83;2.73;22.67;1.0
2019-11-17;1.9;95.33;4.33;978.2;8.0;6.4;0.0;7.13;6.7;1.63;18.67;1.67
2019-11-18;4.4;80.33;8.0;982.8;8.0;1.5;0.0;20.75;6.7;3.0;20.0;3.67
2019-11-19;4.3;87.33;7.33;989.3;8.0;0.2;0.0;27.56;7.23;3.4;28.0;1.0
2019-11-20;0.1;98.67;2.33;986.83;8.0;0.0;0.0;19.27;6.1;0.03;26.67;1.67
2019-11-21;2.73;91.0;6.33;981.43;8.0;0.0;0.0;40.77;6.77;2.1;30.67;1.33
2019-11-22;4.83;88.67;6.33;977.97;8.0;0.0;0.0;67.15;7.57;3.97;21.33;1.33
2019-11-23;2.97;92.33;6.0;969.13;8.0;0.0;0.0;11.34;7.0;2.5;22.67;1.0
2019-11-24;3.97;90.33;5.67;979.5;8.0;0.0;0.0;50.36;7.33;3.23;22.67;1.0
2019-11-25;7.4;89.67;6.67;982.4;7.67;0.0;0.0;42.02;9.23;6.6;24.0;1.0
2019-11-26;10.3;75.33;9.0;979.57;8.0;0.6;0.0;52.59;9.37;8.07;17.33;2.0
2019-11-27;12.6;63.33;8.67;971.63;7.67;0.5;0.0;45.48;9.13;8.97;20.0;4.33
2019-11-28;10.63;72.67;9.0;974.43;8.0;11.6;0.0;23.5;9.3;8.2;20.0;4.33
2019-11-29;7.53;89.0;7.67;983.97;8.0;7.4;0.0;15.37;9.33;6.7;22.67;2.67
2019-11-30;3.3;74.67;7.67;993.3;2.67;0.5;0.0;76.28;5.53;1.33;26.67;1.0
2019-12-01;2.27;91.67;6.33;987.67;7.67;2.5;0.0;23.17;6.6;1.77;17.33;2.0
2019-12-02;1.63;83.33;7.0;996.87;7.67;0.0;0.0;28.2;5.73;0.63;22.67;1.67
2019-12-03;-0.27;85.33;7.0;998.77;0.0;0.0;0.0;72.23;5.1;-1.17;20.0;1.33
2019-12-04;-2.23;88.33;5.0;992.8;2.67;0.0;0.0;70.11;4.57;-2.83;28.0;1.0
2019-12-05;-1.27;87.0;6.0;994.27;0.0;0.0;0.0;70.8;4.9;-2.0;20.0;1.33
2019-12-06;5.27;66.0;7.67;990.8;5.0;1.1;0.0;71.47;5.7;2.3;17.33;3.0
2019-12-07;9.13;78.33;8.67;991.2;8.0;0.0;0.0;31.83;9.07;7.3;20.0;4.0
2019-12-08;11.4;64.33;9.0;985.07;7.33;1.1;0.0;27.89;8.7;8.13;18.67;4.33
2019-12-09;7.8;72.67;9.0;980.3;7.33;3.4;0.0;17.3;7.67;5.6;21.33;4.0
